,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22704,FSTC,491,549,CS,0-4,RESEARCHÿ,,TBA,0,0,0,Suresh Pillaiÿ(P),08/28-12/13,TBA,LMTD and Research and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20175,FSTC,491,560,CS,0-4,RESEARCHÿ,,TBA,5,1,4,Thomas Taylorÿ(P),08/28-12/13,TBA,LMTD and Research and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22708,FSTC,491,588,CS,0-4,RESEARCHÿ,,TBA,2,0,2,Stephen T. Talcottÿ(P),08/28-12/13,TBA,LMTD and Research and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11363,FSTC,607,600,CS,3,PH&BICH OF MUS AS FOODÿ,MW,03:00 pm-04:15 pm,15,1,14,Stephen B. Smithÿ(P),08/28-12/13,KLCT 123,Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
28962,FSTC,611,600,CS,3,ADV EGG-POULTRY MEAT PROCESSÿ,TR,09:35 am-10:50 am,12,0,12,Christine Z. Alvaradoÿ(P),08/28-12/13,KLCT 121,Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32728,FSTC,619,600,CS,3,MOL METH MICR CHARACTZNÿ,MW,10:20 am-11:10 am,10,2,8,Suresh Pillaiÿ(P),08/28-12/13,HPCT 123,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,,TBA,,,,TBA,08/28-12/13,TBA,,,,,,,,
31822,FSTC,631,600,CS,3,FOOD CARBOHYDRATESÿ,TR,08:00 am-09:15 am,25,5,20,Joseph M. Awikaÿ(P),08/28-12/13,KLCT 021A,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11364,FSTC,647,600,CS,3,TECH OF MEAT PROCESSNGÿ,TR,11:10 am-12:25 pm,5,2,3,Rhonda K. Millerÿ(P),08/28-12/13,KLCT 300,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11365,FSTC,657,600,CS,3,HACCP SYSTEMSÿ,TR,08:00 am-09:15 am,10,4,6,Kerri B. Harrisÿ(P),08/28-12/13,KLCT 127,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11366,FSTC,681,600,CS,0-1,SEMINARÿ,W,11:30 am-12:20 pm,15,6,9,Boon P. Chew (P),08/28-12/13,HPCT 123,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23516,FSTC,684,600,CS,0-16,PROFESSIONAL INTRNSHIPÿ,,TBA,2,0,2,Stephen T. Talcottÿ(P),08/28-12/13,TBA,Field Experience and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
28983,FSTC,684,650,CS,0-16,PROFESSIONAL INTRNSHIPÿ,,TBA,2,0,2,Alejandro Castillo Ayala (P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29307,FSTC,684,686,CS,0-16,PROF INTRNSHIP:IN-ABSENTIAÿ,,TBA,1,0,1,Rhonda K. Millerÿ(P),08/28-12/13,TBA,In Absentia and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
25908,FSTC,684,688,CS,0-16,PROFESSIONAL INTRNSHIP: IN-ABÿ,,TBA,3,0,3,Stephen T. Talcottÿ(P),08/28-12/13,TBA,In Absentia and Field Experience and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
31623,FSTC,685,604,CS,0-4,DIRECTED STUDIESÿ,MW,08:00 am-09:15 am,10,1,9,Giuliana D. Noratto Dongo (P),08/28-12/13,AGLS 109,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18261,FSTC,685,605,CS,0-4,DIRECTED STUDIESÿ,,TBA,10,0,10,Peter Muranoÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20727,FSTC,685,606,CS,0-4,DIRECTED STUDIESÿ,,TBA,5,0,5,Lui Cisneros-Zevallosÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22703,FSTC,685,609,CS,0-4,DIRECTED STUDIESÿ,,TBA,5,0,5,Suresh Pillaiÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13592,FSTC,685,625,CS,0-4,DIRECTED STUDIESÿ,,TBA,0,0,0,Susanne Talcottÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15499,FSTC,685,632,CS,0-4,DIRECTED STUDIESÿ,,TBA,1,0,1,Christine Z. Alvaradoÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20539,FSTC,685,640,CS,0-4,DIRECTED STUDIESÿ,,TBA,0,0,0,Joseph M. Awikaÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22690,FSTC,685,648,CS,0-4,DIRECTED STUDIESÿ,,TBA,0,0,0,Elsa Muranoÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18964,FSTC,685,651,CS,0-4,DIRECTED STUDIES: IN-ABSENTIAÿ,,TBA,0,0,0,TBA,08/28-12/13,TBA,In Absentia and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
16338,FSTC,685,660,CS,0-4,DIRECTED STUDIESÿ,,TBA,5,0,5,Thomas Taylorÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29693,FSTC,685,668,CS,0-4,DIRECTED STUDIESÿ,,TBA,5,0,5,Carmen L. Gomesÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20177,FSTC,685,686,CS,0-4,DIRECTED STUDIESÿ,,TBA,2,0,2,Rhonda K. Millerÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18262,FSTC,685,688,CS,0-4,DIRECTED STUDIESÿ,,TBA,10,0,10,Stephen T. Talcottÿ(P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22712,FSTC,685,690,CS,0-4,DIRECTED STUDIESÿ,,TBA,3,0,3,Alejandro Castillo Ayala (P),08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29890,FSTC,691,606,CS,23-Jan,RESEARCHÿ,,TBA,2,1,1,Bhimanagouda S. Patilÿ(P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13595,FSTC,691,607,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,M Castell-Perezÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13596,FSTC,691,609,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Suresh Pillaiÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
23371,FSTC,691,610,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Rosana Moreiraÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
25978,FSTC,691,611,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Rosana Moreiraÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
32909,FSTC,691,615,CS,23-Jan,RESEARCHÿ,,TBA,5,1,4,Gary R. Acuff (P),08/28-12/13,TBA,3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13597,FSTC,691,625,CS,23-Jan,RESEARCHÿ,,TBA,10,1,9,Susanne Talcottÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15498,FSTC,691,632,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Christine Z. Alvaradoÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13598,FSTC,691,638,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Lloyd Rooney (P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13599,FSTC,691,640,CS,23-Jan,RESEARCHÿ,,TBA,10,3,7,Joseph M. Awikaÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18203,FSTC,691,641,CS,23-Jan,RESEARCH: IN-ABSENTIAÿ,,TBA,10,0,10,Joseph M. Awikaÿ(P),08/28-12/13,TBA,In Absentia and Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
22691,FSTC,691,648,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Elsa Muranoÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13600,FSTC,691,649,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Peter Muranoÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18781,FSTC,691,651,CS,23-Jan,RESEARCH: IN-ABSENTIAÿ,,TBA,1,0,1,Thomas Taylorÿ(P),08/28-12/13,TBA,In Absentia and Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13601,FSTC,691,660,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Thomas Taylorÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15734,FSTC,691,668,CS,23-Jan,RESEARCHÿ,,TBA,2,0,2,Carmen L. Gomesÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13602,FSTC,691,671,CS,23-Jan,RESEARCHÿ,,TBA,5,0,5,Lui Cisneros-Zevallosÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
20178,FSTC,691,686,CS,23-Jan,RESEARCHÿ,,TBA,0,0,0,Rhonda K. Millerÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29229,FSTC,691,687,CS,23-Jan,RESEARCH: IN-ABSENTIAÿ,,TBA,2,0,2,Rhonda K. Millerÿ(P),08/28-12/13,TBA,In Absentia and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13603,FSTC,691,688,CS,23-Jan,RESEARCHÿ,,TBA,5,3,2,Stephen T. Talcottÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13604,FSTC,691,690,CS,23-Jan,RESEARCHÿ,,TBA,3,0,3,Alejandro Castillo Ayala (P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18699,FSTC,691,695,CS,23-Jan,RESEARCHÿ,,TBA,3,0,3,Joseph Sturinoÿ(P),08/28-12/13,TBA,Research and 3peat Exclusion and YIRS,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
GALV - TAMUG Study Abroad,,,,,,,,,,,,,,,,,,,,,,
CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructorÿ,Date (MM/DD),Location,Attribute,,,,,,,
,,,,,,,,,,,,Click name to see CV,,,,,,,,,,
31932,GALV,300,401,GV,18-Jan,STUDY ABROADÿ,,TBA,10,0,10,TBA,08/28-12/13,TBA,3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
GENE - Genetics,,,,,,,,,,,,,,,,,,,,,,
CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructorÿ,Date (MM/DD),Location,Attribute,,,,,,,
,,,,,,,,,,,,Click name to see CV,,,,,,,,,,
27920,GENE,101,501,CS,1,PERSPECTIVES IN BICH AND GENEÿ,M,03:00 pm-03:50 pm,0,4,-4,David Petersonÿ(P),08/28-12/13,BICH 107,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
27921,GENE,101,502,CS,1,PERSPECTIVES IN BICH AND GENEÿ,M,03:00 pm-03:50 pm,0,3,-3,Mary Brykÿ(P),08/28-12/13,BICH 108,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
28278,GENE,101,503,CS,1,PERSPECTIVES IN BICH AND GENEÿ,M,04:10 pm-05:00 pm,0,3,-3,Margaret Glasnerÿ(P),08/28-12/13,BICH 107,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
28279,GENE,101,504,CS,1,PERSPECTIVES IN BICH AND GENEÿ,F,12:40 pm-01:30 pm,0,3,-3,Michael Polymenisÿ(P),08/28-12/13,BICH 107,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24051,GENE,301,201,CS,3,HNR-COMPREHENSIVE GENETICSÿ,TR,08:00 am-09:15 am,7,7,0,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,BICH 108,030 and 031 and GENE and Honors and Univ Req-Nat Sci Tier2 (USC2) and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,W,03:00 pm-03:50 pm,,,,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,BICH 221A,,,,,,,,
24052,GENE,301,202,CS,3,HNR-COMPREHENSIVE GENETICSÿ,TR,09:35 am-10:50 am,7,8,-1,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,BICH 108,030 and 031 and GENE and Honors and Univ Req-Nat Sci Tier2 (USC2) and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,W,03:00 pm-03:50 pm,,,,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,BICH 221A,,,,,,,,
27914,GENE,301,501,CS,3,COMPREHENSIVE GENETICSÿ,TR,08:00 am-09:15 am,100,122,-22,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,BICH 108,030 and 031 and GENE and Univ Req-Nat Sci Tier2 (USC2) and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
27915,GENE,301,502,CS,3,COMPREHENSIVE GENETICSÿ,TR,09:35 am-10:50 am,100,122,-22,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,BICH 108,030 and 031 and GENE and Univ Req-Nat Sci Tier2 (USC2) and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13848,GENE,302,201,CS,3,HNR-PRINCIPLES OF GENETICS,MWF,10:20 am-11:10 am,7,7,0,Xiuren Zhangÿ(P),08/28-12/13,BICH 107,GENE and Honors and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,W,03:00 pm-03:50 pm,,,,Xiuren Zhangÿ(P),08/28-12/13,BICH 221A,,,,,,,,
21741,GENE,302,202,CS,3,HNR-PRINCIPLES OF GENETICS,MWF,01:50 pm-02:40 pm,5,5,0,Vladislav Paninÿ(P),08/28-12/13,BICH 107,GENE and Honors and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,W,03:00 pm-03:50 pm,,,,Vladislav Paninÿ(P),08/28-12/13,BICH 221A,,,,,,,,
27916,GENE,302,501,CS,3,PRINCIPLES OF GENETICSÿ,MWF,10:20 am-11:10 am,75,80,-5,Xiuren Zhangÿ(P),08/28-12/13,BICH 107,GENE and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
27917,GENE,302,502,CS,3,PRINCIPLES OF GENETICSÿ,MWF,01:50 pm-02:40 pm,75,83,-8,Vladislav Paninÿ(P),08/28-12/13,BICH 107,GENE and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11367,GENE,310,500,CS,3,PRINCIPLES OF HEREDITYÿ,TR,03:55 pm-05:10 pm,65,61,4,Clint Magillÿ(P),08/28-12/13,BICH 107,030 and 031 and Univ Req-Nat Sci Tier2 (USC2),,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
29466,GENE,310,700,CS,3,PRINCIPLES OF HEREDITYÿ,WEB,WEB,30,31,-1,Clint Magillÿ(P),08/28-12/13,WEB,030 and 031 and Distance Education and Univ Req-Nat Sci Tier2 (USC2),,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24816,GENE,312,501,CS,1,COMPREHENSIVE GENETICS LABÿ,M,10:20 am-01:10 pm,26,30,-4,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24817,GENE,312,502,CS,1,COMPREHENSIVE GENETICS LABÿ,M,01:50 pm-04:40 pm,26,29,-3,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24818,GENE,312,503,CS,1,COMPREHENSIVE GENETICS LABÿ,M,01:50 pm-04:40 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24819,GENE,312,504,CS,1,COMPREHENSIVE GENETICS LABÿ,T,09:35 am-12:25 pm,26,29,-3,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24820,GENE,312,505,CS,1,COMPREHENSIVE GENETICS LABÿ,T,09:35 am-12:25 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24821,GENE,312,506,CS,1,COMPREHENSIVE GENETICS LABÿ,T,02:20 pm-05:10 pm,26,31,-5,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24822,GENE,312,507,CS,1,COMPREHENSIVE GENETICS LABÿ,T,02:20 pm-05:10 pm,26,30,-4,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24823,GENE,312,508,CS,1,COMPREHENSIVE GENETICS LABÿ,W,10:20 am-01:10 pm,26,29,-3,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24824,GENE,312,509,CS,1,COMPREHENSIVE GENETICS LABÿ,W,10:20 am-01:10 pm,26,29,-3,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24825,GENE,312,510,CS,1,COMPREHENSIVE GENETICS LABÿ,W,01:50 pm-04:40 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24826,GENE,312,511,CS,1,COMPREHENSIVE GENETICS LABÿ,W,01:50 pm-04:40 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24827,GENE,312,512,CS,1,COMPREHENSIVE GENETICS LABÿ,R,09:35 am-12:25 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24828,GENE,312,513,CS,1,COMPREHENSIVE GENETICS LABÿ,R,09:35 am-12:25 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
24829,GENE,312,514,CS,1,COMPREHENSIVE GENETICS LABÿ,R,02:20 pm-05:10 pm,26,29,-3,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 212,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
27094,GENE,312,515,CS,1,COMPREHENSIVE GENETICS LABÿ,R,02:20 pm-05:10 pm,26,28,-2,Elizabeth Pishkoÿ(P),08/28-12/13,BICH 244,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13801,GENE,320,201,CS,3,HNR-BIOMEDICAL GENETICSÿ,TR,11:10 am-12:25 pm,4,4,0,Terje Raudseppÿ(P),08/28-12/13,VRB 423,GENE and Honors,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11368,GENE,320,501,CS,3,BIOMEDICAL GENETICSÿ,TR,11:10 am-12:25 pm,8,8,0,Paul Samollowÿ(P),08/28-12/13,VENI 101C,GENE,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11369,GENE,320,502,CS,3,BIOMEDICAL GENETICSÿ,MWF,09:10 am-10:00 am,8,8,0,Scott V. Dindotÿ(P),08/28-12/13,VENI 101C,GENE,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
13807,GENE,320,503,CS,3,BIOMEDICAL GENETICSÿ,TR,02:20 pm-03:35 pm,8,8,0,Vaishali Katju (P),08/28-12/13,VENI 101C,GENE,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
31856,GENE,320,550,CS,3,BIOMEDICAL GENETICS:COSTA RICAÿ,,TBA,0,0,0,James N. Derrÿ(P),08/20-12/01,TBA,GENE and Study Abroad,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11370,GENE,405,500,CS,3,MAMMALIAN GENETICSÿ,TR,12:45 pm-02:00 pm,33,33,0,James N. Derrÿ(P),08/28-12/13,VENI 101B,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11371,GENE,406,500,CS,3,BACTERIAL GENETICSÿ,MWF,01:50 pm-02:40 pm,6,6,0,Michael Mansonÿ(P),08/28-12/13,BSBW B25,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11372,GENE,412,500,CS,3,POPULATION & ECOL GENÿ,MWF,11:30 am-12:20 pm,60,57,3,J Johnstonÿ(P),08/28-12/13,BICH 108,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
21029,GENE,419,500,CS,3,CMPTL TECH EVOL ANALYÿ,TR,02:20 pm-03:35 pm,16,23,-7,Sing Szeÿ(P),08/28-12/13,WCBA 110,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
17902,GENE,421,500,CS,3,ADVANCED HUMAN GENETICSÿ,TR,10:20 am-11:35 am,13,13,0,Vijayanagaram Venkatrajÿ(P),08/28-12/13,NCTM 120,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
19035,GENE,431,201,CS,3,HNR-MOLECULAR GENETICSÿ,M,04:30 pm-06:00 pm,5,0,5,TBA,08/28-12/13,BICH 403,Honors,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,TR,09:35 am-10:50 am,,,,TBA,08/28-12/13,BICH 107,,,,,,,,
16678,GENE,431,202,CS,3,HNR-MOLECULAR GENETICSÿ,TR,12:45 pm-02:00 pm,5,0,5,Jorge Cruz-Reyesÿ(P),08/28-12/13,BICH 107,Honors,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
,,,,,,,F,04:30 pm-06:00 pm,,,,Jorge Cruz-Reyesÿ(P),08/28-12/13,BICH 106A,,,,,,,,
11373,GENE,431,501,CS,3,MOLECULAR GENETICSÿ,TR,09:35 am-10:50 am,25,11,14,TBA,08/28-12/13,BICH 107,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
11374,GENE,431,502,CS,3,MOLECULAR GENETICSÿ,TR,12:45 pm-02:00 pm,25,21,4,Jorge Cruz-Reyesÿ(P),08/28-12/13,BICH 107,,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
14016,GENE,432,900,CS,2,MOLECULAR GENETICS LABÿ,MW,09:10 am-12:00 pm,14,14,0,Michelle Henderson Pozziÿ(P),08/28-12/13,BICH 243,Univ Req-Writing Intensive and Lab Safety Acknowledgment,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
16249,GENE,485,500,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,0,0,0,David Petersonÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
16054,GENE,485,503,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,0,0,0,Mollie M. Dibbley Reynoldsÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
16190,GENE,485,504,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,0,0,0,John Ellisonÿ(P),08/28-12/13,TBA,LMTD and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
15271,GENE,485,530,CS,4-Jan,DIRECTED STUDIESÿ,,TBA,0,0,0,TBA,08/28-12/13,TBA,LMTD and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
17823,GENE,491,200,CS,0-4,HNR-RESEARCHÿ,,TBA,0,0,0,David Petersonÿ(P),08/28-12/13,TBA,Honors and LMTD and Research and 3peat Exclusion,,,,,,,
,,,,,,(Restrictions/Details),,,,,,,,,,,,,,,,
18663,GENE,491,206,CS,0-4,HNR-RESEARCHÿ,,TBA,0,0,0,Patricia E. Kleinÿ(P),08/28-12/13,TBA,Honors and LMTD and Research and 3peat Exclusion,,,,,,,
